airport_key,airport,airport_icao,latitude_x,longitude_x,timezone,city,country,continent,country_code,geoname_id,name,asciiname,alternatenames,admin1_code,admin2_code,latitude_y,longitude_y,haversine,state,county
86,Brisbane International,YBBN,-27.403029999999998,153.10905,Australia/Brisbane,Brisbane,Australia,Oceania,AU,6301292,Brisbane Airport,Brisbane Airport,"Aerodrom Brizbejn,Aeroport international de Brisbane,Aeroporto Internacional de Brisbane,Aeroporto di Brisbane,Aeropuerto de Brisbane,Aéroport international de Brisbane,BNE,Bandar Udara Brisbane,Brisbane Lufthavn,Brisbane lufthavn,Brisbanen lentoasema,Brisben,Brisbeno oro uostas,Flughafen Brisbane,Furudgoҳi Brisben,Lapangan Terbang Brisbane,Port lotniczy Brisbane,San bay Brisbane,Sân bay Brisbane,YBBN,beulijeubeon gonghang,bu li si ban ji chang,burisuben kong gang,frwdgah bryzbn,Аеродром Бризбејн,Брисбен,Фурудгоҳи Брисбен,فرودگاه بریزبن,ブリスベン空港,布里斯班機場,브리즈번 공항",4.0,31000.0,-27.38417,153.1175,2.2569772485511264,,
87,Ballina Byron Gateway,YBNA,-28.837606,153.5564,Australia/Sydney,Ballina,Australia,Oceania,AU,7730243,Ballina Byron Gateway Airport,Ballina Byron Gateway Airport,"BNK,YBNA",2.0,10250.0,-28.8339,153.562,0.6836433327379078,,
88,Borroloola,BOCH,-16.066668,136.28333999999998,Australia/Darwin,Borroloola,Australia,Oceania,AU,7730876,Borroloola Airport,Borroloola Airport,"BOX,YBRL",3.0,73600.0,-16.0753,136.30200000000002,2.2128197593483216,,
89,Boulia,YBOU,-22.9,139.9,Australia/Brisbane,Boulia,Australia,Oceania,AU,7730244,Boulia Airport,Boulia Airport,"BQL,YBOU",4.0,30900.0,-22.9133,139.89999,1.4788949218013545,,
90,Balgo Hills,YBGO,-20.183332,127.8,Australia/Perth,Balgo Hills,Australia,Oceania,AU,7730877,Balgo Hill Airport,Balgo Hill Airport,"BQW,YBGO",8.0,53920.0,-20.14915,127.97506000000001,18.66360813436821,,
91,Bourke,YBKE,-30.083332000000002,145.93333,Australia/Sydney,Bourke,Australia,Oceania,AU,7668686,Bourke Airport,Bourke Airport,"Aeroport de Bourke,Aéroport de Bourke,BRK,Bourke Airport,YBKE",2.0,11150.0,-30.0392,145.952,5.225857754305093,,
92,Bathurst Island,YBTI,-11.766667,130.63333,Australia/Darwin,Bathurst Island,Australia,Oceania,AU,7668692,Bathurst Island Airport,Bathurst Island Airport,"BRT,Bathurst Island Airport,YBTI",3.0,74050.0,-11.76822,130.61778999999999,1.700446648741832,,
93,Bairnsdale,YBNS,-37.833332,147.63333,Australia/Melbourne,Bairnsdale,Australia,Oceania,AU,7668688,Bairnsdale Airport,Bairnsdale Airport,"BSJ,YBNS",7.0,22110.0,-37.8875,147.56798999999998,8.317611717529216,,
94,Betoota,YBEO,-25.7,140.73334,Australia/Brisbane,Betoota,Australia,Oceania,AU,7730883,Betoota Airport,Betoota Airport,"BTX,YBEO",4.0,32750.0,-25.6417,140.783,8.17280605093471,,
95,Burketown,YBKT,-17.75,139.53333999999998,Australia/Brisbane,Burketown,Australia,Oceania,AU,7730884,Burketown Airport,Burketown Airport,"BUC,YBKT",4.0,31950.0,-17.7486,139.534,0.17064432810669586,,
96,Bunbury,YBUN,-33.316666,115.63333,Australia/Perth,Bunbury,Australia,Oceania,AU,7730888,Bunbury Airport,Bunbury Airport,"BUY,YBUN",8.0,51190.0,-33.3783,115.677,7.96387152437169,,
97,Birdsville,YBDV,-25.898332999999997,139.34333999999998,Australia/Brisbane,Birdsville,Australia,Oceania,AU,7730240,Birdsville Airport,Birdsville Airport,"BVI,YBDV",4.0,32750.0,-25.8975,139.34801000000002,0.47622615716639555,,
98,Beverley Springs,YBYS,-15.0,124.0,Australia/Perth,Beverley Springs,Australia,Oceania,AU,7730893,Beverley Springs Airport,Beverley Springs Airport,"BVZ,YBYS",8.0,52800.0,-16.7333,125.43299999999999,246.24470919979925,,
99,Barrow Island,YBWX,-20.783333,115.41666399999998,Australia/Perth,Barrow Island,Australia,Oceania,AU,7730894,Barrow Island Airport,Barrow Island Airport,"BWB,YBWX",8.0,50250.0,-20.8644,115.406,9.082131793141224,,
100,Brewarrina,YBRW,-29.95,146.86667,Australia/Sydney,Brewarrina,Australia,Oceania,AU,7668690,Brewarrina Airport,Brewarrina Airport,"BWQ,YBRW",2.0,11200.0,-29.9739,146.817,5.473418930540629,,
101,Burnie Wynyard,YBUI,-40.993145,145.72507,Australia/Hobart,Burnie,Australia,Oceania,AU,7668786,Wynyard Airport,Wynyard Airport,"BWT,YWYY",6.0,65410.0,-40.9989,145.731,0.8106715924184393,,
102,Sydney Bankstown,YSBK,-33.916668,151.03333999999998,Australia/Sydney,Sydney,Australia,Oceania,AU,6301341,Bankstown Airport Aws,Bankstown Airport Aws,"BWU,YSBK",2.0,11570.0,-33.924440000000004,150.98833,4.2420811844368,,
103,Kingsford Smith,YSSY,-33.932922,151.1799,Australia/Sydney,Sydney,Australia,Oceania,AU,2208268,Sydney International Airport,Sydney International Airport,"Aeroport Sidnej,Aeroport Sydney-Kingsford Smith,Aeroporto Internacional de Sydney,Aeroporto Internazionale Kingsford Smith,Aeropuerto Internacional Kingsford Smith,Aéroport Sydney-Kingsford Smith,Bandar Udara Sydney,Flughafen Sydney,Kingsford-Smith Airport,Lapangan Terbang Antarabangsa Kingsford Smith,Mascot Airport,Mezhdunarodnyj aehroport Sidneja,Međunarodni aerodromKingsford Smit Sidnej,SYD,Sydney Airport,Sydney International Airport,YSSY,frwdgah sydny,mtar sydny,nml htʻwph sl sydny,shidoni guo ji kong gang,sidani vimanatala,sideuni gonghang,tha xakasyan nana cha ti khing sf xrd smith,xi ni ji chang,Аеропорт Сідней,Международный аэропорт Сиднея,Међународни аеродромКингсфорд Смит Сиднеј,נמל התעופה של סידני,فرودگاه سیدنی,مطار سيدني,सिडनी विमानतळ,ท่าอากาศยานนานาชาติคิงส์ฟอร์ดสมิธ,シドニー国際空港,悉尼机场,시드니 공항",2.0,16650.0,-33.94611,151.17722,1.4871354000314498,,
104,Bendigo,YBDG,-36.734722,144.30194,Australia/Melbourne,Bendigo,Australia,Oceania,AU,2176187,Bendigo,Bendigo,"BXG,Bendigo,Bentinko,ban de ge,ben di ge,bendigo,bndygw,Μπέντιγκο,Бендиго,Бендіго,בנדיגו,بینڈگو,بینڈیگو,بێندیگۆ,बेन्डिगो,ბენდიგო,ベンディゴ,本迪戈,班地戈,벤디고",7.0,22620.0,-36.758179999999996,144.28024,3.246859614626383,,
105,Balranald,YBRN,-34.61667,143.61667,Australia/Sydney,Balranald,Australia,Oceania,AU,7668689,Balranald Airport,Balranald Airport,"BZD,YBRN",2.0,10300.0,-34.6236,143.578,3.621489020408024,,
106,Cobar,YCBA,-31.535,145.79333,Australia/Sydney,Cobar,Australia,Oceania,AU,7668696,Cobar Airport,Cobar Airport,"CAZ,YCBA",2.0,11750.0,-31.5383,145.79401000000001,0.37255992486151757,,
107,Cape Barren Island,YCBN,-40.333332,148.16666999999998,Australia/Hobart,Cape Barren Island,Australia,Oceania,AU,7730903,Cape Barren Island Airport,Cape Barren Island Airport,"CBI,Cape Barren Island Airport,YCBN",6.0,62010.0,-40.390159999999995,148.01803,14.090261883215128,,
108,Canberra,YSCB,-35.30735,149.19052,Australia/Sydney,Canberra,Australia,Oceania,AU,6301342,Canberra International Airport,Canberra International Airport,"CBR,Canberra Airport,Canberra International Airport,YSCB",1.0,,-35.306940000000004,149.195,0.40907463349778445,,
109,Condobolin,YCDO,-33.86667,148.25,Australia/Sydney,Condobolin,Australia,Oceania,AU,7730904,Condobolin Airport,Condobolin Airport,"CBX,YCDO",2.0,14600.0,-33.0644,147.209,131.46234218426153,,
110,Canobie,YCBE,-19.478610999999997,140.92612,Australia/Brisbane,Canobie,Australia,Oceania,AU,7730905,Canobie Airport,Canobie Airport,"CBY,YCBE",4.0,32450.0,-19.4794,140.92700000000002,0.1273079466490694,,
111,Chinchilla,YCCA,-26.75,150.63333,Australia/Brisbane,Chinchilla,Australia,Oceania,AU,7668698,Chinchilla Airport,Chinchilla Airport,"CCL,YCCA",4.0,37310.0,-26.775,150.61700000000002,3.2181286248062113,,
112,Cowell,YCWL,-33.63333,136.83333000000002,Australia/Adelaide,Cowell,Australia,Oceania,AU,7730907,Cowell Airport,Cowell Airport,"CCW,YCWL",5.0,41960.0,-33.6667,136.892,6.5772779947033575,,
113,Cooinda,YCOO,-12.905278,132.5225,Australia/Darwin,Cooinda,Australia,Oceania,AU,7730908,Cooinda Airport,Cooinda Airport,"CDA,YCOO",3.0,74660.0,-12.9033,132.532,1.052903083581869,,
114,Croydon,YCRY,-18.3,142.25,Australia/Brisbane,Croydon,Australia,Oceania,AU,7730909,Croydon Airport,Croydon Airport,"CDQ,YCRY",4.0,32600.0,-18.225,142.25799999999998,8.382306065581725,,
115,Camden,YSCN,-15.45,124.41666399999998,Australia/Sydney,Camden,Australia,Oceania,AU,6301345,Camden Airport,Camden Airport,"CDU,YSCN",2.0,11450.0,-34.040279999999996,150.68722,3344.7279695688308,,
116,Ceduna,YCDU,-32.12378,133.70122,Australia/Adelaide,Ceduna,Australia,Oceania,AU,6301325,Ceduna Airport,Ceduna Airport,"CED,Ceduna Airport,YPCD",5.0,41010.0,-32.12489,133.70151,0.12641170539039093,,
117,Cessnock,YCNK,-32.833332,151.35,Australia/Sydney,Cessnock,Australia,Oceania,AU,7668703,Cessnock Airport,Cessnock Airport,"CES,YCNK",2.0,11720.0,-32.7875,151.342,5.150842454796002,,
118,Camfield,YCFD,-17.033333,131.28333999999998,Australia/Darwin,Camfield,Australia,Oceania,AU,7730911,Camfield Airport,Camfield Airport,"CFI,YCFD",3.0,74550.0,-17.0217,131.327,4.818823358953416,,
119,Coffs Harbour,YSCH,-30.322863,153.1153,Australia/Sydney,Coffs Harbour,Australia,Oceania,AU,6301343,Coffs Harbour Airport,Coffs Harbour Airport,"CFS,Coffs Harbour Airport,Coffs Harbour Mo,YCFS,YSCH",2.0,11800.0,-30.320559999999997,153.11639,0.2766297622224306,,
120,Caiguna,YCAG,-32.266666,125.46667,Australia/Eucla,Caiguna,Australia,Oceania,AU,7730914,Caiguna Airport,Caiguna Airport,"CGV,YCAG",8.0,53080.0,-32.281,125.478,1.9170493571172558,,
121,Croker Island,YCKI,-11.2,132.53333999999998,Australia/Darwin,Croker Island,Australia,Oceania,AU,2078941,Croker Island Airport,Croker Island Airport,"CKI,Croker Island,Croker Island Airport,YCKI",3,74660.0,-11.16346,132.4831,6.822260392571267,,
122,Coolah,YCAH,-31.833332000000002,149.7,Australia/Sydney,Coolah,Australia,Oceania,AU,7730923,Coolah Airport,Coolah Airport,"CLH,YCAH",2.0,18020.0,-31.7733,149.61,10.811794534115158,,
123,Cunnamulla,YCMU,-28.031390000000002,145.6161,Australia/Brisbane,Cunnamulla,Australia,Oceania,AU,7730248,Cunnamulla Airport,Cunnamulla Airport,"CMA,YCMU",4.0,35800.0,-28.03,145.62198999999998,0.5984168016218151,,
124,Cootamundra,YCTM,-34.628334,148.04333,Australia/Sydney,Cootamundra,Australia,Oceania,AU,7668706,Cootamundra Airport,Cootamundra Airport,"CMD,YCTM",2.0,13510.0,-34.6239,148.028,1.4868212418094302,,
125,Camooweal,YCMW,-19.933332,138.11667,Australia/Brisbane,Camooweal,Australia,Oceania,AU,7730926,Camooweal Airport,Camooweal Airport,"CML,YCMW",4.0,35300.0,-19.9117,138.125,2.558152924276078,,
126,Clermont,YCMT,-22.866667,147.5,Australia/Brisbane,Clermont,Australia,Oceania,AU,7730247,Clermont Airport,Clermont Airport,"CMQ,YCMT",4.0,33980.0,-22.7731,147.621,16.187778346402236,,
127,Coonamble,YCNM,-30.980833,148.37833,Australia/Sydney,Coonamble,Australia,Oceania,AU,7668702,Coonamble Airport,Coonamble Airport,"CNB,YCNB",2.0,12150.0,-30.9833,148.37601,0.35237119345049805,,
128,Coconut Island,YCCT,-10.050179,143.06659,Australia/Brisbane,Coconut Island,Australia,Oceania,AU,7730928,Coconut Island Airport,Coconut Island Airport,"CNC,YCCT",4.0,36960.0,-10.05,143.07001,0.3749805054344647,,
129,Cloncurry,YCCY,-20.668905,140.50851,Australia/Brisbane,Cloncurry,Australia,Oceania,AU,7668699,Cloncurry Airport,Cloncurry Airport,"CNJ,YCCY",4.0,32450.0,-20.6686,140.504,0.4704363235175153,,
130,Cairns,YBCS,-16.876537,145.75404,Australia/Brisbane,Cairns,Australia,Oceania,AU,2207387,Cairns International Airport,Cairns International Airport,"CNS,Cairns,YBCS",4.0,32080.0,-16.88583,145.75528,1.04172516499971,,
131,Coonabarabran,YCBB,-31.337221000000003,149.27194,Australia/Sydney,Coonabarabran,Australia,Oceania,AU,7730245,Coonabarabran Airport,Coonabarabran Airport,"COJ,YCBB",2.0,18020.0,-31.3325,149.267,0.7040652647725374,,
132,Coober Pedy,YCBP,-29.044442999999998,134.75278,Australia/Adelaide,Coober Pedy,Australia,Oceania,AU,7668697,Coober Pedy Airport,Coober Pedy Airport,"CPD,YCBP",5.0,41330.0,-29.04,134.72099,3.129662002877256,,
133,Collarenebri,YCBR,-29.55,148.58333000000002,Australia/Sydney,Collarenebri,Australia,Oceania,AU,7730942,Collarenebri Airport,Collarenebri Airport,"CRB,YCBR",2.0,17900.0,-29.5217,148.582,3.1494502927737247,,
134,Casino,YCAS,-28.883333,153.05833,Australia/Sydney,Casino,Australia,Oceania,AU,7730947,Casino Airport,Casino Airport,"CSI,YCAS",2.0,16610.0,-28.8828,153.067,0.8462171799311792,,
135,Charleville,YBCV,-26.413334000000003,146.25842,Australia/Brisbane,Charleville,Australia,Oceania,AU,6301295,Charleville Airport,Charleville Airport,"CTL,YBCV",4.0,35600.0,-26.41333,146.2625,0.4063161581470949,,
136,Cooktown,YCKN,-15.443332999999999,145.18333,Australia/Brisbane,Cooktown,Australia,Oceania,AU,7668701,Cooktown Airport,Cooktown Airport,"Aeroport de Cooktown,Aéroport de Cooktown,CTN,Cooktown Airport,YCKN",4.0,32500.0,-15.4447,145.18401,0.1685732966111093,,
137,Caloundra,YCDR,-26.8,153.15,Australia/Brisbane,Caloundra,Australia,Oceania,AU,7730953,Caloundra Airport,Caloundra Airport,"CUD,YCDR",4.0,36720.0,-26.8,153.10001,4.961565041396406,,
138,Cudal,YCUA,-32.0,151.0,Australia/Sydney,Cudal,Australia,Oceania,AU,7730954,Cudal Airport,Cudal Airport,"CUG,YCUA",2.0,11400.0,-33.2783,148.763,253.12639847528442,,
139,Coen,YCOE,-13.763889,143.11333,Australia/Brisbane,Coen,Australia,Oceania,AU,7730249,Coen Airport,Coen Airport,"CUQ,YCOE",4.0,32500.0,-13.7608,143.114,0.35102115172727577,,
140,Cue,YCUE,-27.45,117.91666399999998,Australia/Perth,Cue,Australia,Oceania,AU,7730957,Cue Airport,Cue Airport,"CUY,YCUE",8.0,52380.0,-27.4467,117.91799999999999,0.3899072943681791,,
141,Cleve,YCEE,-33.7,136.5,Australia/Adelaide,Cleve,Australia,Oceania,AU,7730246,Cleve Airport,Cleve Airport,"CVC,YCEE",5.0,41190.0,-33.7097,136.505,1.1735782765689478,,
142,Carnarvon,YCAR,-24.883429,113.66358000000001,Australia/Perth,Carnarvon,Australia,Oceania,AU,7668695,Carnarvon Airport,Carnarvon Airport,"CVQ,YCAR",8.0,51540.0,-24.8806,113.67200000000001,0.9057366425828478,,
143,Cowarie,YCWI,-27.716666999999998,138.33333000000002,Australia/Adelaide,Cowarie,Australia,Oceania,AU,7730963,Cowarie Airport,Cowarie Airport,"CWR,YCWI",5.0,,-27.712290000000003,138.32787,0.7250899134992603,,
144,Cowra,YCWR,-33.855,148.64667,Australia/Sydney,Cowra,Australia,Oceania,AU,7668707,Cowra Airport,Cowra Airport,"CWT,YCWR",2.0,12350.0,-33.8447,148.649,1.1653460743398685,,
145,Corowa,YCOR,-35.966667,146.35,Australia/Sydney,Corowa,Australia,Oceania,AU,7668704,Corowa Airport,Corowa Airport,"CWW,YCOR",2.0,12870.0,-35.9947,146.35699,3.179953985532245,,
146,Charters Towers,YCHT,-20.046667000000003,146.26917,Australia/Brisbane,Charters Towers,Australia,Oceania,AU,7668700,Charters Towers Airport,Charters Towers Airport,"CXT,YCHT",4.0,32310.0,-20.0431,146.27299,0.562624556509716,,
147,Corryong,YCRG,-36.25,147.9,Australia/Melbourne,Corryong,Australia,Oceania,AU,7668705,Corryong Airport,Corryong Airport,"CYG,YCRG",7.0,26670.0,-36.1828,147.888,7.549459186365959,,
148,Cluny,YUNY,-24.516666,139.53333999999998,Australia/Brisbane,Cluny,Australia,Oceania,AU,7730964,Cluny Airport,Cluny Airport,"CZY,YUNY",4.0,32750.0,-24.5167,139.61700000000002,8.463864986343916,,
149,Dubbo,YSDU,-32.218821999999996,148.56956,Australia/Sydney,Dubbo,Australia,Oceania,AU,6301346,Dubbo,Dubbo,"DBO,Dubbo Airport,Dubbo City Airport,Dubbo City Regional Airport,YSDU",2.0,18230.0,-32.21667,148.57471999999999,0.5411984265173861,,
150,Dalby,YDAY,-27.15,151.26666,Australia/Brisbane,Dalby,Australia,Oceania,AU,7730969,Dalby Airport,Dalby Airport,"DBY,YDAY",4.0,37310.0,-27.158520000000003,151.26337,1.0017433303186765,,
152,Derby,YDBY,-17.373333,123.6525,Australia/Perth,Derby,Australia,Oceania,AU,7730252,Derby Airport,Derby Airport,"Aeroport de Derby,Aéroport de Derby,DRB,Derby Airport,YDBY",8.0,52800.0,-17.36983,123.66282,1.1623982675198854,,
153,Delta Downs,YDLT,-16.916667999999998,141.3,Australia/Brisbane,Delta Downs,Australia,Oceania,AU,7730970,Delta Downs Airport,Delta Downs Airport,"DDN,YDLT",4.0,32250.0,-16.9917,141.317,8.536875811785093,,
154,Drumduff,YDDF,-16.0,143.33333000000002,Australia/Brisbane,Drumduff,Australia,Oceania,AU,7730971,Drumduff Airport,Drumduff Airport,"DFP,YDDF",4.0,32500.0,-16.053,143.01199,34.844679486765955,,
155,Mudgee,YMDG,-32.566666,149.61667,Australia/Sydney,Mudgee,Australia,Oceania,AU,7668740,Mudgee Airport,Mudgee Airport,"DGE,YMDG",2.0,15270.0,-32.5625,149.61099,0.7056387561663529,,
156,Durham Downs,YDRH,-26.1,149.08333000000002,Australia/Brisbane,Durham Downs,Australia,Oceania,AU,7730972,Durham Downs Airport,Durham Downs Airport,"DHD,Durham Downs Airport,YDRH",4.0,31750.0,-27.074790000000004,141.89916000000002,722.437431831877,,
157,Dunk Island,YDKI,-17.941668,146.13667,Australia/Brisbane,Dunk Island,Australia,Oceania,AU,6354932,Dunk Island Airport,Dunk Island Airport,"DKI,Dunk Island,Dunk Island Airport,YDKI",4.0,32260.0,-17.93913,146.14151,0.5846408594201932,,
158,Docker River,YDVR,-24.866667,129.08333000000002,Australia/Darwin,Docker River,Australia,Oceania,AU,7730975,Docker River Airport,Docker River Airport,"DKV,Docker River Airport,YDVR",3.0,72330.0,-24.85965,129.11935,3.716838859950929,,
159,Dulkaninna,YDLK,-29.016665999999997,139.46666000000002,Australia/Adelaide,Dulkaninna,Australia,Oceania,AU,7730976,Dulkaninna Airport,Dulkaninna Airport,"DLK,YDLK",5.0,,-29.0133,138.481,95.84534902726546,,
160,Delissaville,YDLV,-12.566667,130.63333,Australia/Darwin,Delissaville,Australia,Oceania,AU,7730977,Delissaville Airport,Delissaville Airport,"DLV,YDLV",3.0,70540.0,-12.55,130.685,5.906287961671152,,
161,Doomadgee,YDMG,-17.939201,138.8216,Australia/Brisbane,Doomadgee,Australia,Oceania,AU,7730978,Doomadgee Airport,Doomadgee Airport,"Aeroport de Doomadgee,Aeropuerto de Doomadgee,Aéroport de Doomadgee,DMD,Doomadgee Airport,Flughafen Doomadgee,YDMG",4.0,32770.0,-17.94015,138.82023999999998,0.17842299281947396,,
162,Dunbar,YDBR,-16.010834,142.39055,Australia/Brisbane,Dunbar,Australia,Oceania,AU,7730980,Dunbar Airport,Dunbar Airport,"DNB,YDBR",4.0,32250.0,-16.05,142.39999,4.470392905566346,,
163,Deniliquin,YDLQ,-35.56,144.95166,Australia/Sydney,Deniliquin,Australia,Oceania,AU,2169068,Deniliquin,Deniliquin,"DNQ,Deniliquin,South Deniliquin",2.0,12730.0,-35.53245,144.95363999999998,3.0686576363869946,,
164,Devonport,YDPO,-41.172053999999996,146.42754,Australia/Hobart,Devonport,Australia,Oceania,AU,7668708,Devonport Airport,Devonport Airport,"DPO,Devonport Airport,YDPO",6.0,63810.0,-41.1697,146.42999,0.3325183693147187,,
165,Dorunda Station,YDOR,-16.5,142.33333000000002,Australia/Brisbane,Dorunda Station,Australia,Oceania,AU,7730988,Dorunda Airport,Dorunda Airport,"DRD,Dorunda Airport,YDOR",4.0,32250.0,-16.553,141.82299999999998,54.72016604844376,,
166,Dirranbandi,YDBI,-28.586665999999997,148.21527,Australia/Brisbane,Dirranbandi,Australia,Oceania,AU,7730251,Dirranbandi Airport,Dirranbandi Airport,"DRN,YDBI",4.0,30300.0,-28.5917,148.217,0.584686530235868,,
167,Durrie,YDRI,-25.616667,140.21666000000002,Australia/Brisbane,Durrie,Australia,Oceania,AU,7730990,Durrie Airport,Durrie Airport,"DRR,YDRI",4.0,32750.0,-25.685,140.22799999999998,7.682845361352706,,
168,Darwin,YPDN,-12.407805,130.87752,Australia/Darwin,Darwin,Australia,Oceania,AU,2079721,Darwin International Airport,Darwin International Airport,"Aerodrom Darvin,Aeroport international de Darwin,Aeropuerto Internacional de Darwin,Aéroport international de Darwin,Bandar Udara Internasional Darwin,DRW,Darvin,Darwin Internasionale Lughawe,Furudgoҳi Bajn‌almillalii Darvin,Lapangan Terbang Antarabangsa Darwin,Port lotniczy Darwin,San bay quoc te Darwin,Sân bay quốc tế Darwin,YPDN,da er wen guo ji ji chang,dau~in guo ji kong gang,dawin gugjegonghang,Аеродром Дарвин,Дарвин,Фурудгоҳи Байн‌алмиллалии Дарвин,فرودگاه بین‌المللی داروین,ダーウィン国際空港,達爾文國際機場,다윈 국제공항",3,71000.0,-12.414719999999999,130.87667,0.7744348186992339,,
169,Davenport Downs,YDPD,-24.133333,141.11667,Australia/Brisbane,Davenport Downs,Australia,Oceania,AU,7730992,Davenport Downs Airport,Davenport Downs Airport,"DVP,YDPD",4.0,32750.0,-24.15,141.108,2.0514929307185366,,
170,Daly River,YDMN,-13.75,130.68333,Australia/Darwin,Daly River,Australia,Oceania,AU,7730993,Daly River Airport,Daly River Airport,"DVR,YDMN",3.0,74550.0,-13.74981,130.69388,1.1396855484093986,,
171,Dysart,YDYS,-23.5,148.0,Australia/Brisbane,Dysart,Australia,Oceania,AU,7730253,Dysart Airport,Dysart Airport,"DYA,Dysart Airport,YDYS",4.0,33980.0,-22.6222,148.364,104.46985680277268,,
172,Echuca,YECH,-36.15,144.75,Australia/Melbourne,Echuca,Australia,Oceania,AU,7668709,Echuca Airport,Echuca Airport,"ECH,YECH",7.0,21370.0,-36.1572,144.76199,1.3415738543404756,,
173,Edward River,YPMP,-14.9,141.61667,Australia/Brisbane,Edward River,Australia,Oceania,AU,7730999,Pormpuraaw Airport,Pormpuraaw Airport,"EDR,YPMP",4.0,36070.0,-14.8967,141.60898999999998,0.903171651129304,,
174,Einasleigh,YEIN,-18.5,144.1,Australia/Brisbane,Einasleigh,Australia,Oceania,AU,7731000,Einasleigh Airport,Einasleigh Airport,"EIH,YEIN",4.0,33100.0,-18.5033,144.09399,0.7323090622582815,,
175,Elcho Island,YELD,-12.019817,135.5698,Australia/Darwin,Elcho Island,Australia,Oceania,AU,7730254,Elcho Island Airport,Elcho Island Airport,"ELC,YELD",3.0,71300.0,-12.0194,135.571,0.1385011000603313,,
176,Emerald,YEML,-23.56861,148.1744,Australia/Brisbane,Emerald,Australia,Oceania,AU,7668710,Emerald Airport,Emerald Airport,"EMD,YEML",4.0,32270.0,-23.5675,148.179,0.4848059696596376,,
177,Eneabba West,YEEB,-30.083332000000002,114.98333000000001,Australia/Perth,Eneabba West,Australia,Oceania,AU,7731004,Eneabba Airport,Eneabba Airport,"ENB,YEEB",8.0,51470.0,-29.8325,115.24600000000001,37.66002224087849,,
178,Esperance,YESP,-33.68248,121.83039,Australia/Perth,Esperance,Australia,Oceania,AU,7668711,Esperance Airport,Esperance Airport,"EPR,YESP",8.0,53290.0,-33.6844,121.823,0.7163294412518593,,
