airport_key,airport,airport_icao,latitude,longitude,timezone,city,country,continent
4780,Kawthaung,VYKT,10.05,98.51667,Asia/Rangoon,Kawthaung,Myanmar,Asia
4781,Keng Tung,VYKG,21.3,99.61667,Asia/Rangoon,Keng Tung,Myanmar,Asia
4782,Khamti,VYKI,25.993513,95.67965,Asia/Rangoon,Khamti,Myanmar,Asia
4783,Kalemyo,VYKL,23.183332,94.05,Asia/Rangoon,Kalaymyo,Myanmar,Asia
4784,Kyaukpyu,VYKP,19.433332,93.53333,Asia/Rangoon,Kyaukpyu,Myanmar,Asia
4785,Kyauktaw,VYKU,21.4,94.13333,Asia/Rangoon,Kyauktaw,Myanmar,Asia
4786,Loikaw,VYLK,19.68861,97.21694,Asia/Rangoon,Loikaw,Myanmar,Asia
4787,Lashio,VYLS,22.966667,97.75,Asia/Rangoon,Lashio,Myanmar,Asia
4788,Mandalay International,VYCZ,21.940052,96.0875,Asia/Rangoon,Mandalay,Myanmar,Asia
4789,Mong Ton,VYMT,20.283333,98.9,Asia/Rangoon,Mong Ton,Myanmar,Asia
4790,Manaung,VYMN,18.958332,93.73889,Asia/Rangoon,Manaung,Myanmar,Asia
4791,Myeik,VYME,12.45,98.61667,Asia/Rangoon,Myeik,Myanmar,Asia
4792,Maulmyine,VYMM,16.441668,97.66944,Asia/Rangoon,Maulmyine,Myanmar,Asia
4793,Momeik,VYMO,23.1,96.65,Asia/Rangoon,Momeik,Myanmar,Asia
4794,Mong Hsat,VYMS,20.533333,99.26667,Asia/Rangoon,Mong Hsat,Myanmar,Asia
4795,Magwe,VYMW,20.166668,94.94111,Asia/Rangoon,Magwe,Myanmar,Asia
4796,Myitkyina,VYMK,25.354168,97.29889,Asia/Rangoon,Myitkyina,Myanmar,Asia
4797,Namsang,VYNS,20.883333,97.75,Asia/Rangoon,Namsang,Myanmar,Asia
4798,Namtu,VNMT,23.083332,97.4,Asia/Rangoon,Namtu,Myanmar,Asia
4799,Nay Pyi Taw,VYNT,19.6225,96.201385,Asia/Rangoon,Nay Pyi Taw,Myanmar,Asia
4800,Nyaung-u,VBNU,21.175343,94.92832,Asia/Rangoon,Nyaung-u,Myanmar,Asia
4801,Pauk,VYPK,21.45,94.51667,Asia/Rangoon,Pauk,Myanmar,Asia
4802,Putao,VYPT,27.333332,97.416664,Asia/Rangoon,Putao,Myanmar,Asia
4803,Pakokku,VYPU,21.343332,95.10639,Asia/Rangoon,Pakokku,Myanmar,Asia
4804,Prome,VYPY,18.825,95.26861,Asia/Rangoon,Prome,Myanmar,Asia
4805,Thandwe,VYTD,18.453876,94.30038,Asia/Rangoon,Thandwe,Myanmar,Asia
4806,Tachilek,VYTL,20.45,99.95,Asia/Rangoon,Tachilek,Myanmar,Asia
4807,Tilin,VYHN,20.0,96.0,Asia/Rangoon,Tilin,Myanmar,Asia
4808,Dawe,VBTV,14.1,98.2,Asia/Rangoon,Dawe,Myanmar,Asia
4809,Ye,VYYE,15.25,97.85,Asia/Rangoon,Ye,Myanmar,Asia
4810,Alerta,SPAR,-11.683333,-69.333336,America/Lima,Alerta,Peru,South America
4811,Andahuaylas,SPHY,-13.716667,-73.355835,America/Lima,Andahuaylas,Peru,South America
4812,Rodriguez Ballon,SPQU,-16.344812,-71.56799,America/Lima,Arequipa,Peru,South America
4813,Anta,SPHZ,-9.347222,-77.6,America/Lima,Anta,Peru,South America
4814,Yanamilla,SPHO,-13.197222,-74.24722,America/Lima,Ayacucho,Peru,South America
4815,Bellavista,SPBL,-16.583332,-69.416664,America/Lima,Bellavista,Peru,South America
4816,Chachapoyas,SPPY,-6.216667,-77.85,America/Lima,Chachapoyas,Peru,South America
4817,Chimbote,SPEO,-9.150556,-78.53111,America/Lima,Chimbote,Peru,South America
4818,Cornel Ruiz,SPHI,-6.789722,-79.83222,America/Lima,Chiclayo,Peru,South America
4819,Cajamarca,SPJB,-7.133333,-78.5,America/Lima,Cajamarca,Peru,South America
4820,Velazco Astete,SPZO,-13.538429,-71.94371,America/Lima,Cuzco,Peru,South America
4821,Huanuco,SPNC,-9.866667,-76.21667,America/Lima,Huanuco,Peru,South America
4822,Iberia,SPBR,-11.366667,-69.583336,America/Lima,Iberia,Peru,South America
4823,C.F. Secada,SPQT,-3.785098,-73.30284,America/Lima,Iquitos,Peru,South America
4824,Jauja,SPJJ,-11.75,-75.25,America/Lima,Jauja,Peru,South America
4825,Juanjui,SPJI,-7.15,-76.71667,America/Lima,Juanjui,Peru,South America
4826,Juliaca,SPJL,-15.464167,-70.15444,America/Lima,Juliaca,Peru,South America
4827,Jorge Chavez International,SPIM,-12.019421,-77.107666,America/Lima,Lima,Peru,South America
4828,Moyobamba,SPBB,-6.2,-77.166664,America/Lima,Moyobamba,Peru,South America
4829,Captain Rolden International Airport,SPCL,-8.333333,-74.63333,America/Lima,Pucallpa,Peru,South America
4830,Puerto Maldonado,SPTU,-12.583333,-69.23333,America/Lima,Puerto Maldonado,Peru,South America
4831,Pisco,SPSO,-13.75,-76.21667,America/Lima,Pisco,Peru,South America
4832,Piura,SPUR,-5.201667,-80.613335,America/Lima,Piura,Peru,South America
4833,Rioja,SPJA,-6.05,-77.15,America/Lima,Rioja,Peru,South America
4834,Rodriguez De Mendoza,SPLN,-6.0,-78.0,America/Lima,Rodriguez De Mendoza,Peru,South America
4835,San Juan,SPJN,-15.35,-75.15,America/Lima,San Juan,Peru,South America
4836,Santa Maria,SPMR,-12.5,-72.0,America/Lima,Santa Maria,Peru,South America
4837,Saposoa,SPOA,-6.95,-76.75,America/Lima,Saposoa,Peru,South America
4838,Tumbes,SPME,-3.566667,-80.416664,America/Lima,Tumbes,Peru,South America
4839,Tacna,SPTN,-18.063334,-70.27889,America/Lima,Tacna,Peru,South America
4840,Tingo Maria,SPGM,-9.3,-76.01667,America/Lima,Tingo Maria,Peru,South America
4841,Tarapoto,SPST,-6.511111,-76.39861,America/Lima,Tarapoto,Peru,South America
4842,Trujillo,SPRU,-8.09,-79.115,America/Lima,Trujillo,Peru,South America
4843,Talara,SPYL,-4.564722,-81.25278,America/Lima,Talara,Peru,South America
4844,Quincemil,SPIL,-13.25,-70.666664,America/Lima,Quincemil,Peru,South America
4845,Yurimaguas,SPMS,-5.9,-76.1,America/Lima,Yurimaguas,Peru,South America
4846,Nejrab,OSAP,36.185352,37.227074,Asia/Damascus,Aleppo,Syria,Asia
4847,International,OSDI,33.41117,36.51249,Asia/Damascus,Damascus,Syria,Asia
4848,Al Jafrah,OSDZ,35.28755,40.186806,Asia/Damascus,Deirezzor,Syria,Asia
4849,Kameshli,OSKL,37.031025,41.20556,Asia/Damascus,Kameshli,Syria,Asia
4850,Latakia,OSLK,35.407352,35.943993,Asia/Damascus,Latakia,Syria,Asia
4851,Palmyra,OSPR,34.6,38.25,Asia/Damascus,Palmyra,Syria,Asia
4852,Alula,HCMA,11.966667,50.8,Africa/Mogadishu,Alula,Somalia,Africa
4853,Berbera,HCMI,10.419444,45.00639,Africa/Mogadishu,Berbera,Somalia,Africa
4854,Baidoa,HCMB,3.066667,43.63333,Africa/Mogadishu,Baidoa,Somalia,Africa
4855,Bossaso,HCMF,11.283333,49.15,Africa/Mogadishu,Bossaso,Somalia,Africa
4856,Bardera,HCMD,2.35,42.333332,Africa/Mogadishu,Bardera,Somalia,Africa
4857,Burao,HCMV,9.5225,45.55417,Africa/Mogadishu,Burao,Somalia,Africa
4858,Obbia,HCMO,5.366667,48.516666,Africa/Mogadishu,Obbia,Somalia,Africa
4859,Scusciuban,HCMS,10.3,50.233334,Africa/Mogadishu,Scusciuban,Somalia,Africa
4860,Candala,HCMC,11.5,49.916668,Africa/Mogadishu,Candala,Somalia,Africa
4861,Erigavo,HCMU,10.616667,47.4,Africa/Mogadishu,Erigavo,Somalia,Africa
4862,Galcaio,HCMR,6.766667,47.433334,Africa/Mogadishu,Galcaio,Somalia,Africa
4863,Gardo,HCMG,9.5,49.05,Africa/Mogadishu,Gardo,Somalia,Africa
4864,Eil,HCME,7.916667,49.8,Africa/Mogadishu,Eil,Somalia,Africa
4865,Hargeisa,HCMH,9.515833,44.091667,Africa/Mogadishu,Hargeisa,Somalia,Africa
4866,Kismayu,HCMK,-0.416667,42.841667,Africa/Mogadishu,Kismayu,Somalia,Africa
4867,Mogadishu International Airport,HCMM,2.013333,45.31333,Africa/Mogadishu,Mogadishu,Somalia,Africa
4868,Ampanihy,FMSY,-24.7,44.733334,Indian/Antananarivo,Ampanihy,Madagascar,Africa
4869,Antsirabato,FMNH,-15.0,50.316666,Indian/Antananarivo,Antalaha,Madagascar,Africa
4870,Antsirabe,FMME,-19.85,47.016666,Indian/Antananarivo,Antsirabe,Madagascar,Africa
4871,Belo,FMML,-20.733334,44.05,Indian/Antananarivo,Belo,Madagascar,Africa
4872,Besalampy,FMNQ,-16.75,44.483334,Indian/Antananarivo,Besalampy,Madagascar,Africa
4873,Antsiranana/Arrachart,FMNA,-12.346111,49.2925,Indian/Antananarivo,Antsiranana,Madagascar,Africa
4874,Marillac,FMSD,-25.038055,46.955555,Indian/Antananarivo,Fort Dauphin,Madagascar,Africa
4875,Analalava,FMNL,-14.633333,47.766666,Indian/Antananarivo,Analalava,Madagascar,Africa
4876,Ihosy,FMSI,-22.416668,46.11667,Indian/Antananarivo,Ihosy,Madagascar,Africa
4877,Ilaka,FMMQ,-20.333332,47.166668,Indian/Antananarivo,Ilaka,Madagascar,Africa
4878,Manja,FMSJ,-21.416668,44.316666,Indian/Antananarivo,Manja,Madagascar,Africa
4879,Amborovy,FMNM,-15.665833,46.353058,Indian/Antananarivo,Majunga,Madagascar,Africa
4880,Mananjary,FMSM,-21.2,48.36667,Indian/Antananarivo,Mananjary,Madagascar,Africa
4881,Morondava,FMMV,-20.283611,44.318333,Indian/Antananarivo,Morondava,Madagascar,Africa
4882,Morombe,FMSR,-21.75,43.36667,Indian/Antananarivo,Morombe,Madagascar,Africa
4883,Maintirano,FMMO,-18.047777,44.03278,Indian/Antananarivo,Maintirano,Madagascar,Africa
4884,Fascene,FMNN,-13.311111,48.31389,Indian/Antananarivo,Nossi-Be,Madagascar,Africa
4885,Farafangana,FMSG,-22.801945,47.819443,Indian/Antananarivo,Farafangana,Madagascar,Africa
4886,Sainte Marie,FMMS,-17.083332,49.816666,Indian/Antananarivo,Sainte Marie,Madagascar,Africa
4887,Sambava,FMNS,-14.276944,50.175,Indian/Antananarivo,Sambava,Madagascar,Africa
4888,Tulear,FMST,-23.389723,43.724167,Indian/Antananarivo,Tulear,Madagascar,Africa
4889,Tamatave,FMMT,-18.11,49.392223,Indian/Antananarivo,Tamatave,Madagascar,Africa
4890,Ivato International Airport,FMMI,-18.799631,47.47503,Indian/Antananarivo,Antananarivo,Madagascar,Africa
4891,Vatomandry,FMMY,-19.283333,48.833332,Indian/Antananarivo,Vatomandry,Madagascar,Africa
4892,Vohemar,FMNV,-13.366667,50.0,Indian/Antananarivo,Vohemar,Madagascar,Africa
4893,Mahanoro,FMMH,-19.833332,48.8,Indian/Antananarivo,Mahanoro,Madagascar,Africa
4894,Ambatondrazaka,FMMZ,-17.8,48.433334,Indian/Antananarivo,Ambatondrazaka,Madagascar,Africa
4895,Beroroha,FMSB,-21.6,45.13333,Indian/Antananarivo,Beroroha,Madagascar,Africa
4896,Fianarantsoa,FMSF,-21.466667,47.083332,Indian/Antananarivo,Fianarantsoa,Madagascar,Africa
4897,Mandabe,FMSC,-21.033333,44.95,Indian/Antananarivo,Mandabe,Madagascar,Africa
4898,Maroantsetra,FMNR,-15.433333,49.683334,Indian/Antananarivo,Maroantsetra,Madagascar,Africa
4899,Mananara,FMNC,-16.161943,49.770557,Indian/Antananarivo,Mananara,Madagascar,Africa
4900,Andapa,FMND,-14.65,49.61667,Indian/Antananarivo,Andapa,Madagascar,Africa
4901,Schiphol,EHAM,52.30907,4.763385,Europe/Amsterdam,Amsterdam,Netherlands,Europe
4902,De Kooy/Den Helder Airport,EHKD,52.95,4.75,Europe/Amsterdam,Den Helder,Netherlands,Europe
4903,Eindhoven,EHEH,51.457954,5.391795,Europe/Amsterdam,Eindhoven,Netherlands,Europe
4904,Twente,EHTW,52.271667,6.878333,Europe/Amsterdam,Enschede,Netherlands,Europe
4905,Gilze-Rijen,EHGR,51.583332,4.75,Europe/Amsterdam,Breda,Netherlands,Europe
4906,Eelde,EHGG,53.120277,6.575556,Europe/Amsterdam,Groningen,Netherlands,Europe
4907,Leeuwarden,EHLW,53.25,5.8,Europe/Amsterdam,Leeuwarden,Netherlands,Europe
4908,Maastricht/aachen,EHBK,50.91562,5.768827,Europe/Amsterdam,Maastricht,Netherlands,Europe
4909,Rotterdam Zestienhoven,EHRD,51.948948,4.433606,Europe/Amsterdam,Rotterdam,Netherlands,Europe
4910,Woensdrecht,EHWO,51.435833,4.335,Europe/Amsterdam,Woensdrecht,Netherlands,Europe
4911,Cerro Moreno,SCFA,-23.449,-70.44079,America/Santiago,Antofagasta,Chile,South America
4912,Chacalluta,SCAR,-18.349766,-70.335556,America/Santiago,Arica,Chile,South America
4913,Teniente Vidal,SCBA,-45.916668,-71.695,America/Santiago,Balmaceda,Chile,South America
4914,Chile Chico,SCCC,-46.55,-71.7,America/Santiago,Chile Chico,Chile,South America
4915,Carriel Sur,SCIE,-36.777122,-73.05944,America/Santiago,Concepcion,Chile,South America
4916,El Loa,SCCF,-22.495085,-68.90843,America/Santiago,Calama,Chile,South America
4917,Chanaral,SCRA,-26.329166,-70.604164,America/Santiago,Chanaral,Chile,South America
4918,Chamonate,SCHA,-27.29892,-70.414406,America/Santiago,Copiapo,Chile,South America
4919,El Salvador,SCES,-26.315277,-69.76528,America/Santiago,El Salvador,Chile,South America
4920,Futaleufu,SCFT,-43.2,-71.816666,America/Santiago,Futaleufu,Chile,South America
4921,Frutillar,SCEV,-41.125,-73.06528,America/Santiago,Frutillar,Chile,South America
4922,Ten. Vidal,SCCY,-45.58889,-72.09861,America/Santiago,Coyhaique,Chile,South America
4923,Mataveri International,SCIP,-27.116667,-109.36667,Pacific/Easter,Easter Island,Chile,South America
4924,Cavancha,SCDA,-20.547937,-70.17848,America/Santiago,Iquique,Chile,South America
4925,Vina del Mar,SCVM,-33.033333,-71.566666,America/Santiago,Vina del Mar,Chile,South America
4926,Cochrane,SCHR,-47.166668,-72.0,America/Santiago,Cochrane,Chile,South America
4927,Los Andes,SCAN,-29.966667,-71.53333,America/Santiago,Los Andes,Chile,South America
4928,La Florida,SCSE,-29.917297,-71.20369,America/Santiago,La Serena,Chile,South America
4929,Los Angeles,SCGE,-37.3975,-72.422775,America/Santiago,Los Angeles,Chile,South America
4930,Macmahon Camp 4,SCPQ,-42.34611,-73.71389,America/Santiago,Castro,Chile,South America
4931,Gamboa,SCST,-42.5,-73.833336,America/Santiago,Castro,Chile,South America
4932,Tepual,SCTE,-41.433727,-73.09831,America/Santiago,Puerto Montt,Chile,South America
4933,Teniente J. Gallardo,SCNT,-51.683334,-72.51667,America/Santiago,Puerto Natales,Chile,South America
4934,Puerto Varas,SCPV,-40.34028,-72.94444,America/Santiago,Puerto Varas,Chile,South America
4935,Arturo Merino Benitez,SCEL,-33.397175,-70.79382,America/Santiago,Santiago,Chile,South America
4936,Talca,SCTL,-35.466667,-71.666664,America/Santiago,Talca,Chile,South America
4937,Valparaiso,SCRD,-33.033333,-71.666664,America/Santiago,Valparaiso,Chile,South America
4938,Vallenar,SCLL,-28.591667,-70.761665,America/Santiago,Vallenar,Chile,South America
4939,Alto Palena,SCAP,-43.61667,-71.8,America/Santiago,Alto Palena,Chile,South America
4940,Chaiten,SCTN,-42.916668,-72.71667,America/Santiago,Chaiten,Chile,South America
4941,Puerto Aisen,SCAS,-45.4,-72.7,America/Santiago,Puerto Aisen,Chile,South America
4942,Chillan,SCCH,-36.6,-72.11667,America/Santiago,Chillan,Chile,South America
4943,Pichoy,SCVD,-39.791668,-73.23944,America/Santiago,Valdivia,Chile,South America
4944,Victoria,SCTO,-38.216667,-72.333336,America/Santiago,Victoria,Chile,South America
4945,Cañal Bajo,SCJO,-40.607777,-73.05556,America/Santiago,Osorno,Chile,South America
4946,Pucon,SCPC,-39.76389,-71.63333,America/Santiago,Pucon,Chile,South America
4947,Ancud,SCAC,-42.0,-73.833336,America/Santiago,Ancud,Chile,South America
4948,Deurne/ Antwerp Airport,EBAW,51.18916,4.450672,Europe/Brussels,Antwerp,Belgium,Europe
4949,Brussels Airport,EBBR,50.89717,4.483602,Europe/Brussels,Brussels,Belgium,Europe
4950,Charleroi Brussels South,EBCI,50.456696,4.451703,Europe/Brussels,Brussels,Belgium,Europe
4951,Kortrijk,EBKT,50.817223,3.201667,Europe/Brussels,Kortrijk,Belgium,Europe
4952,Liege Airport,EBLG,50.643333,5.460149,Europe/Brussels,Liege,Belgium,Europe
4953,Zoersel,EBZR,51.266666,4.75,Europe/Brussels,Zoersel,Belgium,Europe
4954,Ostend/Bruges International Airport,EBOS,51.199722,2.863611,Europe/Brussels,Ostend,Belgium,Europe
4955,V. C. Bird International,TAPA,17.108334,-61.76389,America/Antigua,St. John's,Antigua and Barbuda,North America
4956,Karpathos,LGKP,35.420685,27.146729,Europe/Athens,Karpathos,Greece,Europe
4957,"Athens International Airport ""Eleftherios Venizelos""",LGAV,37.93635,23.946486,Europe/Athens,Athens,Greece,Europe
4958,Dimokritos,LGAL,40.856785,25.944893,Europe/Athens,Alexandroupolis,Greece,Europe
4959,Ioannis Kapodistrias,LGKR,39.60784,19.914644,Europe/Athens,Kerkyra,Greece,Europe
4960,Souda,LGSA,35.5402,24.140373,Europe/Athens,Chania,Greece,Europe
4961,Kefalonia Istland International Airport,LGKF,38.118057,20.505556,Europe/Athens,Kefalonia,Greece,Europe
4962,Araxos Airport,LGRX,38.25,21.733334,Europe/Athens,Patras,Greece,Europe
4963,Nikos Kazantzakis Airport,LGIR,35.33663,25.174192,Europe/Athens,Heraklion,Greece,Europe
4964,Ioannina,LGIO,39.696667,20.825832,Europe/Athens,Ioannina,Greece,Europe
4965,Ikaria,LGIK,37.666668,26.333332,Europe/Athens,Ikaria Island,Greece,Europe
4966,Chios,LGHI,38.345795,26.142336,Europe/Athens,Chios,Greece,Europe
4967,Kalymnos Island,LGKY,36.963333,26.940556,Europe/Athens,Kalymnos Island,Greece,Europe
4968,Mikonos,LGMK,37.43611,25.344444,Europe/Athens,Mikonos,Greece,Europe
4969,Naxos Airport,LGNX,37.1,25.383333,Europe/Athens,Naxos,Greece,Europe
4970,Sitia,LGST,35.216667,26.116667,Europe/Athens,Sitia,Greece,Europe
4971,Skiathos,LGSK,39.180557,23.505556,Europe/Athens,Skiathos,Greece,Europe
4972,Syros Island,LGSO,37.42361,24.95,Europe/Athens,Syros Island,Greece,Europe
4973,Santorini (Thira),LGSR,36.4,25.483334,Europe/Athens,Santorini (Thira),Greece,Europe
4974,Astypalaia,LGPL,36.566666,26.366667,Europe/Athens,Astypalaia Island,Greece,Europe
4975,Kos Island International Airport,LGKO,36.793056,27.095278,Europe/Athens,Kos,Greece,Europe
4976,Kithira,LGKC,36.291668,23.025,Europe/Athens,Kithira,Greece,Europe
4977,Kalamata,LGKL,37.069443,22.027779,Europe/Athens,Kalamata,Greece,Europe
4978,Kasos Island,LGKS,35.42139,26.916668,Europe/Athens,Kasos Island,Greece,Europe
4979,Aristoteles Airport,LGKA,40.450832,21.273333,Europe/Athens,Kastoria,Greece,Europe
4980,Megas Alexandros International,LGKV,40.912994,24.619675,Europe/Athens,Kavala,Greece,Europe
4981,Philippos Airport,LGKZ,40.288612,21.841944,Europe/Athens,Kozani,Greece,Europe
4982,Kastelorizo,LGKJ,36.083332,29.333332,Europe/Athens,Kastelorizo,Greece,Europe
4983,Larisa,LGLR,39.65111,22.463888,Europe/Athens,Larisa,Greece,Europe
4984,Leros,LGLE,37.516666,26.783333,Europe/Athens,Leros,Greece,Europe
4985,Limnos,LGLM,39.923904,25.233446,Europe/Athens,Limnos,Greece,Europe
4986,Mytilene International Airport,LGMT,39.05611,26.599443,Europe/Athens,Mytilene,Greece,Europe
4987,Milos,LGML,36.69611,24.475,Europe/Athens,Milos,Greece,Europe
4988,Paros,LGPA,37.066666,25.1,Europe/Athens,Paros,Greece,Europe
4989,Alexion,LGHL,37.301388,23.147223,Europe/Athens,Porto Kheli,Greece,Europe
4990,Aktion,LGPZ,38.926388,20.765833,Europe/Athens,Preveza,Greece,Europe
4991,Andravida,LGAD,37.683334,21.466667,Europe/Athens,Pyrgos,Greece,Europe
4992,Diagoras,LGRP,36.401867,28.090677,Europe/Athens,Rhodes,Greece,Europe
4993,Macedonia International,LGTS,40.520832,22.972221,Europe/Athens,Thessaloniki,Greece,Europe
4994,Skiros,LGSY,38.916668,24.566668,Europe/Athens,Skiros,Greece,Europe
4995,Samos,LGSM,37.69145,26.914417,Europe/Athens,Samos,Greece,Europe
4996,Eleftherios Venizelos,LGSP,36.983334,22.533333,Europe/Athens,Sparta,Greece,Europe
4997,Nea Anchialos,LGBL,39.38333,22.93111,Europe/Athens,Volos,Greece,Europe
4998,Zakinthos International Airport,LGZA,37.755833,20.888332,Europe/Athens,Zakinthos,Greece,Europe
4999,Alor Setar,WMKA,6.201171,100.405266,Asia/Kuala_Lumpur,Alor Setar,Malaysia,Asia
5000,Bario,WBGZ,3.683333,115.46667,Asia/Kuching,Bario,Malaysia,Asia
5001,Bakalalan,WBGQ,3.966667,115.61667,Asia/Kuching,Bakalalan,Malaysia,Asia
5002,Belaga,WBGC,2.7,113.78333,Asia/Kuching,Belaga,Malaysia,Asia
5003,Sematan,WBGN,1.8,109.76667,Asia/Kuching,Sematan,Malaysia,Asia
5004,Bintulu,WBGB,3.171772,113.04346,Asia/Kuching,Bintulu,Malaysia,Asia
5005,Butterworth,WMKB,5.466667,100.3925,Asia/Kuala_Lumpur,Butterworth,Malaysia,Asia
5006,Long Pasia,WBKN,4.416667,115.76667,Asia/Kuching,Long Pasia,Malaysia,Asia
5007,Sultan Azlan Shah Airport,WMKI,4.566944,101.09583,Asia/Kuala_Lumpur,Ipoh,Malaysia,Asia
5008,Sultan Ismail International,WMKJ,1.638889,103.67083,Asia/Kuala_Lumpur,Johor Bahru,Malaysia,Asia
5009,Sultan Ismail Petra,WMKC,6.17057,102.29092,Asia/Kuala_Lumpur,Kota Bharu,Malaysia,Asia
5010,Kuching,WBGG,1.484167,110.340836,Asia/Kuching,Kuching,Malaysia,Asia
5011,Keningau,WBKG,5.356667,116.16194,Asia/Kuching,Keningau,Malaysia,Asia
5012,Kapit,WBGP,2.010556,112.92944,Asia/Kuching,Kapit,Malaysia,Asia
5013,Kerteh,WMKE,4.538333,103.42833,Asia/Kuala_Lumpur,Kerteh,Malaysia,Asia
5014,Kuantan,WMKD,3.780765,103.21518,Asia/Kuala_Lumpur,Kuantan,Malaysia,Asia
5015,Kudat,WBKT,6.925,116.83417,Asia/Kuching,Kudat,Malaysia,Asia
5016,Kuala Lumpur International Airport (klia),WMKK,2.755672,101.70539,Asia/Kuala_Lumpur,Kuala Lumpur,Malaysia,Asia
5017,Sultan Abdul Aziz Shah,WMSA,3.130644,101.558075,Asia/Kuala_Lumpur,Kuala Lumpur,Malaysia,Asia
5018,Labuan,WBKL,5.294355,115.24916,Asia/Kuching,Labuan,Malaysia,Asia
5019,Lahad Datu,WBKD,5.035278,118.32611,Asia/Kuching,Lahad Datu,Malaysia,Asia
5020,Langakawi International,WMKL,6.342174,99.7314,Asia/Kuala_Lumpur,Langkawi,Malaysia,Asia
5021,Long Lellang,WBGF,4.183333,114.25,Asia/Kuching,Long Lellang,Malaysia,Asia
5022,Long Akah,WBGL,3.312934,114.78566,Asia/Kuching,Long Akah,Malaysia,Asia
5023,Limbang,WBGJ,4.666667,115.0,Asia/Kuching,Limbang,Malaysia,Asia
5024,Lawas,WBGD,4.002778,118.00833,Asia/Kuching,Long Semado,Malaysia,Asia
5025,Long Sukang,WBGU,4.55,115.5,Asia/Kuching,Long Sukang,Malaysia,Asia
5026,Lawas,WBGW,4.916667,115.416664,Asia/Kuching,Lawas,Malaysia,Asia
5027,Mersing,WMAU,2.416667,103.833336,Asia/Kuala_Lumpur,Mersing,Malaysia,Asia
5028,Mukah,WBGK,2.906944,112.07972,Asia/Kuching,Mukah,Malaysia,Asia
5029,Batu Berendam,WMKM,2.264167,102.253334,Asia/Kuala_Lumpur,Malacca,Malaysia,Asia
5030,Marudi,WBGM,4.183333,114.316666,Asia/Kuching,Marudi,Malaysia,Asia
5031,Miri,WBGR,4.325261,113.983116,Asia/Kuching,Miri,Malaysia,Asia
5032,Mulu,WBFC,4.033333,114.8,Asia/Kuching,Mulu,Malaysia,Asia
5033,Long Seridan,WBGI,4.033333,115.066666,Asia/Kuching,Long Seridan,Malaysia,Asia
5034,Pamol,WBKP,5.993056,117.39445,Asia/Kuching,Pamol,Malaysia,Asia
5035,Penang International,WMKP,5.292961,100.265175,Asia/Kuala_Lumpur,Penang,Malaysia,Asia
5036,Pangkor Airport,WMPA,4.216667,100.7,Asia/Kuala_Lumpur,Pangkor,Malaysia,Asia
5037,LTS Pulau Redang,WMPR,5.765278,103.00694,Asia/Kuala_Lumpur,Redang,Malaysia,Asia
5038,Ranau,WBKR,5.95,116.666664,Asia/Kuching,Ranau,Malaysia,Asia
5039,Sibu,WBGS,2.254997,111.98657,Asia/Kuching,Sibu,Malaysia,Asia
5040,Sandakan,WBKS,5.896877,118.06184,Asia/Kuching,Sandakan,Malaysia,Asia
5041,Semporna,WBKA,4.416667,118.833336,Asia/Kuching,Semporna,Malaysia,Asia
5042,Sepulot,WBKO,4.712222,116.45695,Asia/Kuching,Sepulot,Malaysia,Asia
5043,Sitiawan,WMBA,4.216667,100.7,Asia/Kuala_Lumpur,Sitiawan,Malaysia,Asia
5044,Sahabat 16,WBKH,5.089722,119.09167,Asia/Kuching,Sahabat 16,Malaysia,Asia
5045,Taman Negara,WMAN,4.330556,102.39667,Asia/Kuala_Lumpur,Taman Negara,Malaysia,Asia
5046,Telupid,WBKE,5.583333,117.11667,Asia/Kuching,Telupid,Malaysia,Asia
5047,Tanjung Manis,WBGT,2.176315,111.20335,Asia/Kuching,Tanjung Manis,Malaysia,Asia
5048,Sultan Mahmood,WMKN,5.380504,103.10642,Asia/Kuala_Lumpur,Kuala Terengganu,Malaysia,Asia
5049,Tomanggong,WBKM,5.4,118.65,Asia/Kuching,Tomanggong,Malaysia,Asia
5050,Tioman,WMBT,2.75,104.166664,Asia/Kuala_Lumpur,Tioman,Malaysia,Asia
5051,Taiping,WMBI,4.85,100.73333,Asia/Kuala_Lumpur,Taiping,Malaysia,Asia
5052,Tawau,WBKW,4.26275,117.884865,Asia/Kuching,Tawau,Malaysia,Asia
5053,Attopeu,VLAP,14.8,106.833336,Asia/Vientiane,Attopeu,Laos,Asia
5054,Luang Prabang,VLLB,19.897055,102.16371,Asia/Vientiane,Luang Prabang,Laos,Asia
5055,Luang Namtha,VLLN,21.05,101.46667,Asia/Vientiane,Luang Namtha,Laos,Asia
5056,Sam Neua,VLSN,20.416668,104.066666,Asia/Vientiane,Sam Neua,Laos,Asia
5057,Oudomxai,VLOS,20.583332,104.166664,Asia/Vientiane,Oudomxay,Laos,Asia
5058,Ban Houei,VLHS,18.936111,102.67083,Asia/Vientiane,Ban Houei,Laos,Asia
5059,Pakse,VLPS,15.136257,105.781296,Asia/Vientiane,Pakse,Laos,Asia
5060,Thakhek,VLTK,17.4,104.816666,Asia/Vientiane,Thakhek,Laos,Asia
5061,Saravane,VLSV,15.692778,106.42611,Asia/Vientiane,Saravane,Laos,Asia
5062,Wattay,VLVT,17.975431,102.56772,Asia/Vientiane,Vientiane,Laos,Asia
5063,Xieng Khouang,VLXK,19.3,103.36667,Asia/Vientiane,Xieng Khouang,Laos,Asia
